ref_area.label,indicator.label,source.label,classif1.label,time,obs_value,note_indicator.label,note_source.label
Finland,Gender wage gap by occupation (%),FIN - ES - Structure of Earnings survey,Occupation (ISCO-08): 9. Elementary occupations,2014,16.35,Currency: FIN - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Gender wage gap by occupation (%),FIN - ES - Structure of Earnings survey,Occupation (ISCO-08): 0. Armed forces occupations,2014,10.38,Currency: FIN - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Gender wage gap by occupation (%),FIN - ES - Structure of Earnings survey,Occupation (ISCO-08): X. Not elsewhere classified,2014,12.67,Currency: FIN - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Gender wage gap by occupation (%),FIN - ES - Structure of Earnings survey,Occupation (ISCO-08): Total,2016,16.34,Currency: FIN - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Gender wage gap by occupation (%),FIN - ES - Structure of Earnings survey,Occupation (ISCO-08): 1. Managers,2016,17.69,Currency: FIN - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Gender wage gap by occupation (%),FIN - ES - Structure of Earnings survey,Occupation (ISCO-08): 2. Professionals,2016,16.05,Currency: FIN - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Gender wage gap by occupation (%),FIN - ES - Structure of Earnings survey,Occupation (ISCO-08): 3. Technicians and associate professionals,2016,17.44,Currency: FIN - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Gender wage gap by occupation (%),FIN - ES - Structure of Earnings survey,Occupation (ISCO-08): 4. Clerical support workers,2016,1.64,Currency: FIN - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Gender wage gap by occupation (%),FIN - ES - Structure of Earnings survey,Occupation (ISCO-08): 5. Service and sales workers,2016,8.56,Currency: FIN - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Gender wage gap by occupation (%),FIN - ES - Structure of Earnings survey,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2016,3.65,Currency: FIN - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Gender wage gap by occupation (%),FIN - ES - Structure of Earnings survey,Occupation (ISCO-08): 7. Craft and related trades workers,2016,12.54,Currency: FIN - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Gender wage gap by occupation (%),FIN - ES - Structure of Earnings survey,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2016,14.26,Currency: FIN - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Gender wage gap by occupation (%),FIN - ES - Structure of Earnings survey,Occupation (ISCO-08): 9. Elementary occupations,2016,17.13,Currency: FIN - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Gender wage gap by occupation (%),FIN - ES - Structure of Earnings survey,Occupation (ISCO-08): 0. Armed forces occupations,2016,17.46,Currency: FIN - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Gender wage gap by occupation (%),FIN - ES - Structure of Earnings survey,Occupation (ISCO-08): X. Not elsewhere classified,2016,8.7,Currency: FIN - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Gender wage gap by occupation (%),FIN - ES - Structure of Earnings survey,Occupation (ISCO-08): Total,2017,16.61,Currency: FIN - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Gender wage gap by occupation (%),FIN - ES - Structure of Earnings survey,Occupation (ISCO-08): 1. Managers,2017,17.25,Currency: FIN - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Gender wage gap by occupation (%),FIN - ES - Structure of Earnings survey,Occupation (ISCO-08): 2. Professionals,2017,15.5,Currency: FIN - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Gender wage gap by occupation (%),FIN - ES - Structure of Earnings survey,Occupation (ISCO-08): 3. Technicians and associate professionals,2017,18.19,Currency: FIN - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Gender wage gap by occupation (%),FIN - ES - Structure of Earnings survey,Occupation (ISCO-08): 4. Clerical support workers,2017,2.93,Currency: FIN - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Gender wage gap by occupation (%),FIN - ES - Structure of Earnings survey,Occupation (ISCO-08): 5. Service and sales workers,2017,8.13,Currency: FIN - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Gender wage gap by occupation (%),FIN - ES - Structure of Earnings survey,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2017,5.75,Currency: FIN - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Gender wage gap by occupation (%),FIN - ES - Structure of Earnings survey,Occupation (ISCO-08): 7. Craft and related trades workers,2017,12.07,Currency: FIN - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Gender wage gap by occupation (%),FIN - ES - Structure of Earnings survey,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2017,14.71,Currency: FIN - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Gender wage gap by occupation (%),FIN - ES - Structure of Earnings survey,Occupation (ISCO-08): 9. Elementary occupations,2017,16.7,Currency: FIN - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Gender wage gap by occupation (%),FIN - ES - Structure of Earnings survey,Occupation (ISCO-08): 0. Armed forces occupations,2017,13.98,Currency: FIN - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Gender wage gap by occupation (%),FIN - ES - Structure of Earnings survey,Occupation (ISCO-08): X. Not elsewhere classified,2017,10.18,Currency: FIN - Euro (EUR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): Total,2014,20.91,Currency: GBR - British pound (GBP) | Time unit: Per hour,"Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): 1. Managers,2014,25.08,Currency: GBR - British pound (GBP) | Time unit: Per hour,"Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): 2. Professionals,2014,14.12,Currency: GBR - British pound (GBP) | Time unit: Per hour,"Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,16.65,Currency: GBR - British pound (GBP) | Time unit: Per hour,"Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): 4. Clerical support workers,2014,8.69,Currency: GBR - British pound (GBP) | Time unit: Per hour,"Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): 5. Service and sales workers,2014,7.32,Currency: GBR - British pound (GBP) | Time unit: Per hour,"Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,1.44,Currency: GBR - British pound (GBP) | Time unit: Per hour,"Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): Total,2015,20.59,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): 1. Managers,2015,23.47,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): 2. Professionals,2015,13.32,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): 3. Technicians and associate professionals,2015,16.81,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): 4. Clerical support workers,2015,8.9,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): 5. Service and sales workers,2015,18.18,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2015,-2.78,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): 7. Craft and related trades workers,2015,22.19,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2015,20.16,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): 9. Elementary occupations,2015,14.37,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): Total,2016,19.99,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): 1. Managers,2016,21.83,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): 2. Professionals,2016,13.97,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): 3. Technicians and associate professionals,2016,17.13,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): 4. Clerical support workers,2016,6.8,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): 5. Service and sales workers,2016,15.56,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2016,1.79,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): 7. Craft and related trades workers,2016,21.67,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2016,18.09,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): 9. Elementary occupations,2016,12.59,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): Total,2017,19.7,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): 1. Managers,2017,21.12,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): 2. Professionals,2017,14.17,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): 3. Technicians and associate professionals,2017,17.17,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): 4. Clerical support workers,2017,5.93,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): 5. Service and sales workers,2017,18.38,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2017,2.05,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): 7. Craft and related trades workers,2017,22.27,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2017,18.91,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): 9. Elementary occupations,2017,12.16,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): Total,2018,20,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): 1. Managers,2018,20.68,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): 2. Professionals,2018,15.12,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): 3. Technicians and associate professionals,2018,18.65,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): 4. Clerical support workers,2018,6.93,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): 5. Service and sales workers,2018,20.62,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2018,3.84,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): 7. Craft and related trades workers,2018,21.24,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2018,19.27,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Kingdom,Gender wage gap by occupation (%),GBR - ES - Annual Survey of Hours and Earnings,Occupation (ISCO-08): 9. Elementary occupations,2018,11.58,Currency: GBR - British pound (GBP) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Guatemala,Gender wage gap by occupation (%),GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Occupation (ISCO-08): Total,2002,-8.51,Currency: GTM - Quetzal (GTQ) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Guatemala,Gender wage gap by occupation (%),GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Occupation (ISCO-08): Total,2003,9.9,Currency: GTM - Quetzal (GTQ) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Guatemala,Gender wage gap by occupation (%),GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Occupation (ISCO-08): Total,2004,9.38,Currency: GTM - Quetzal (GTQ) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Guatemala,Gender wage gap by occupation (%),GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Occupation (ISCO-08): Total,2018,-19.7,Currency: GTM - Quetzal (GTQ) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Employment definition: Including subsistence workers | Data reference period: First semester
Guatemala,Gender wage gap by occupation (%),GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Occupation (ISCO-08): 1. Managers,2018,28.27,Currency: GTM - Quetzal (GTQ) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Employment definition: Including subsistence workers | Data reference period: First semester
Guatemala,Gender wage gap by occupation (%),GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Occupation (ISCO-08): 2. Professionals,2018,4.57,Currency: GTM - Quetzal (GTQ) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Employment definition: Including subsistence workers | Data reference period: First semester
Guatemala,Gender wage gap by occupation (%),GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Occupation (ISCO-08): 3. Technicians and associate professionals,2018,17.74,Currency: GTM - Quetzal (GTQ) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Employment definition: Including subsistence workers | Data reference period: First semester
Guatemala,Gender wage gap by occupation (%),GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Occupation (ISCO-08): 4. Clerical support workers,2018,1.1,Currency: GTM - Quetzal (GTQ) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Employment definition: Including subsistence workers | Data reference period: First semester
Guatemala,Gender wage gap by occupation (%),GTM - LFS - Encuesta Nacional de Empleo e Ingresos,Occupation (ISCO-08): 5. Service and sales workers,2018,25.4,Currency: GTM - Quetzal (GTQ) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Employment definition: Including subsistence workers | Data reference period: First semester
