"COU","Country","IND","Indicator","SEX","Sex","AGE","Age Group","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUT","Austria","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2015","2015","PC","Percentage","0","Units",,,39.8,,
"BEL","Belgium","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","1990","1990","PC","Percentage","0","Units",,,4.6,,
"BEL","Belgium","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","1995","1995","PC","Percentage","0","Units",,,6.2,,
"BEL","Belgium","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2000","2000","PC","Percentage","0","Units",,,13.8,,
"BEL","Belgium","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2005","2005","PC","Percentage","0","Units",,,11.2,,
"BEL","Belgium","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2010","2010","PC","Percentage","0","Units",,,11.9,,
"BEL","Belgium","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2015","2015","PC","Percentage","0","Units",,,10.6,,
"BEL","Belgium","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","1990","1990","PC","Percentage","0","Units",,,27.5,,
"BEL","Belgium","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","1995","1995","PC","Percentage","0","Units",,,31.4,,
"BEL","Belgium","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2000","2000","PC","Percentage","0","Units",,,43.6,,
"BEL","Belgium","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2005","2005","PC","Percentage","0","Units",,,44.2,,
"BEL","Belgium","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2010","2010","PC","Percentage","0","Units",,,44.4,,
"BEL","Belgium","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2015","2015","PC","Percentage","0","Units",,,41,,
"CAN","Canada","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","1990","1990","PC","Percentage","0","Units",,,7.3,,
"CAN","Canada","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","1995","1995","PC","Percentage","0","Units",,,9.6,,
"CAN","Canada","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2000","2000","PC","Percentage","0","Units",,,10.5,,
"CAN","Canada","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2005","2005","PC","Percentage","0","Units",,,10.3,,
"CAN","Canada","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2010","2010","PC","Percentage","0","Units",,,11.3,,
"CAN","Canada","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2015","2015","PC","Percentage","0","Units",,,9.6,,
"CAN","Canada","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","1990","1990","PC","Percentage","0","Units",,,31.2,,
"CAN","Canada","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","1995","1995","PC","Percentage","0","Units",,,32.9,,
"CAN","Canada","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2000","2000","PC","Percentage","0","Units",,,30.1,,
"CAN","Canada","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2005","2005","PC","Percentage","0","Units",,,29.3,,
"CAN","Canada","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2010","2010","PC","Percentage","0","Units",,,28.4,,
"CAN","Canada","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2015","2015","PC","Percentage","0","Units",,,25.4,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","1995","1995","PC","Percentage","0","Units",,,9.6,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2000","2000","PC","Percentage","0","Units",,,7.4,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2005","2005","PC","Percentage","0","Units",,,2.8,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2010","2010","PC","Percentage","0","Units",,,4,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2015","2015","PC","Percentage","0","Units",,,3.4,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","1995","1995","PC","Percentage","0","Units",,,32.4,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2000","2000","PC","Percentage","0","Units",,,24.2,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2005","2005","PC","Percentage","0","Units",,,10.8,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2010","2010","PC","Percentage","0","Units",,,10.3,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2015","2015","PC","Percentage","0","Units",,,9.3,,
"DNK","Denmark","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","1990","1990","PC","Percentage","0","Units",,,7.6,,
"DNK","Denmark","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","1995","1995","PC","Percentage","0","Units",,,8.4,,
"DNK","Denmark","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2000","2000","PC","Percentage","0","Units",,,6.5,,
"DNK","Denmark","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2005","2005","PC","Percentage","0","Units",,,7.2,,
"DNK","Denmark","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2010","2010","PC","Percentage","0","Units",,,9.5,,
"DNK","Denmark","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2015","2015","PC","Percentage","0","Units",,,8.4,,
"DNK","Denmark","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","1990","1990","PC","Percentage","0","Units",,,41.1,,
"DNK","Denmark","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","1995","1995","PC","Percentage","0","Units",,,33.7,,
"DNK","Denmark","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2000","2000","PC","Percentage","0","Units",,,26.6,,
"DNK","Denmark","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2005","2005","PC","Percentage","0","Units",,,23.3,,
"DNK","Denmark","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2010","2010","PC","Percentage","0","Units",,,22.7,,
"DNK","Denmark","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2015","2015","PC","Percentage","0","Units",,,18.6,,
"FIN","Finland","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","1990","1990","PC","Percentage","0","Units",,,14.8,,
"FIN","Finland","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","1995","1995","PC","Percentage","0","Units",,,16.5,,
"FIN","Finland","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2000","2000","PC","Percentage","0","Units",,,18.4,,
"FIN","Finland","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2005","2005","PC","Percentage","0","Units",,,14.8,,
"FIN","Finland","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2010","2010","PC","Percentage","0","Units",,,14,,
"FIN","Finland","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2015","2015","PC","Percentage","0","Units",,,11.4,,
"FIN","Finland","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","1990","1990","PC","Percentage","0","Units",,,18.8,,
"FIN","Finland","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","1995","1995","PC","Percentage","0","Units",,,18.1,,
"FIN","Finland","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2000","2000","PC","Percentage","0","Units",,,21.8,,
"FIN","Finland","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2005","2005","PC","Percentage","0","Units",,,19.4,,
"FIN","Finland","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2010","2010","PC","Percentage","0","Units",,,21,,
"FIN","Finland","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2015","2015","PC","Percentage","0","Units",,,16.1,,
"FRA","France","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","1990","1990","PC","Percentage","0","Units",,,7.4,,
"FRA","France","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","1995","1995","PC","Percentage","0","Units",,,10.6,,
"FRA","France","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2000","2000","PC","Percentage","0","Units",,,10.5,,
"FRA","France","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2005","2005","PC","Percentage","0","Units",,,8.6,,
"FRA","France","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2010","2010","PC","Percentage","0","Units",,,9.1,,
"FRA","France","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2015","2015","PC","Percentage","0","Units",,,9.2,,
"FRA","France","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","1990","1990","PC","Percentage","0","Units",,,29.8,,
"FRA","France","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","1995","1995","PC","Percentage","0","Units",,,33,,
"FRA","France","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2000","2000","PC","Percentage","0","Units",,,33.9,,
"FRA","France","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2005","2005","PC","Percentage","0","Units",,,27.9,,
"FRA","France","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2010","2010","PC","Percentage","0","Units",,,27,,
"FRA","France","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2015","2015","PC","Percentage","0","Units",,,26.8,,
"DEU","Germany","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","1990","1990","PC","Percentage","0","Units",,,2.8,,
"DEU","Germany","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","1995","1995","PC","Percentage","0","Units",,,3.8,,
"DEU","Germany","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2000","2000","PC","Percentage","0","Units",,,6.6,,
"DEU","Germany","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2005","2005","PC","Percentage","0","Units",,,8.4,,
"DEU","Germany","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2010","2010","PC","Percentage","0","Units",,,8.1,,
"DEU","Germany","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2015","2015","PC","Percentage","0","Units",,,9.2,,
"DEU","Germany","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","1990","1990","PC","Percentage","0","Units",,,38.7,,
"DEU","Germany","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","1995","1995","PC","Percentage","0","Units",,,40.9,,
"DEU","Germany","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2000","2000","PC","Percentage","0","Units",,,44.4,,
"DEU","Germany","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2005","2005","PC","Percentage","0","Units",,,45.7,,
"DEU","Germany","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2010","2010","PC","Percentage","0","Units",,,42,,
"DEU","Germany","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2015","2015","PC","Percentage","0","Units",,,41.1,,
"GRC","Greece","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","1990","1990","PC","Percentage","0","Units",,,3.5,,
"GRC","Greece","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","1995","1995","PC","Percentage","0","Units",,,5.5,,
"GRC","Greece","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2000","2000","PC","Percentage","0","Units",,,2.5,,
"GRC","Greece","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2005","2005","PC","Percentage","0","Units",,,2.8,,
"GRC","Greece","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2010","2010","PC","Percentage","0","Units",,,5.3,,
"GRC","Greece","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2015","2015","PC","Percentage","0","Units",,,6.4,,
"GRC","Greece","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","1990","1990","PC","Percentage","0","Units",,,10.8,,
"GRC","Greece","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","1995","1995","PC","Percentage","0","Units",,,14.5,,
"GRC","Greece","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2000","2000","PC","Percentage","0","Units",,,9.1,,
"GRC","Greece","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2005","2005","PC","Percentage","0","Units",,,11.5,,
"GRC","Greece","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2010","2010","PC","Percentage","0","Units",,,13.4,,
"GRC","Greece","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2015","2015","PC","Percentage","0","Units",,,14.6,,
"HUN","Hungary","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","1995","1995","PC","Percentage","0","Units",,,10.7,,
"HUN","Hungary","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2000","2000","PC","Percentage","0","Units",,,5.9,,
"HUN","Hungary","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2005","2005","PC","Percentage","0","Units",,,6.1,,
"HUN","Hungary","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2010","2010","PC","Percentage","0","Units",,,4.8,,
"HUN","Hungary","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2015","2015","PC","Percentage","0","Units",,,5,,
"HUN","Hungary","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","1995","1995","PC","Percentage","0","Units",,,27.6,,
"HUN","Hungary","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2000","2000","PC","Percentage","0","Units",,,17.1,,
"HUN","Hungary","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2005","2005","PC","Percentage","0","Units",,,12.1,,
"HUN","Hungary","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2010","2010","PC","Percentage","0","Units",,,9.1,,
"HUN","Hungary","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2015","2015","PC","Percentage","0","Units",,,10.7,,
"ISL","Iceland","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","1995","1995","PC","Percentage","0","Units",,,9.7,,
"ISL","Iceland","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2000","2000","PC","Percentage","0","Units",,,8.9,,
"ISL","Iceland","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2005","2005","PC","Percentage","0","Units",,,7.5,,
"ISL","Iceland","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2010","2010","PC","Percentage","0","Units",,,10.7,,
"ISL","Iceland","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2015","2015","PC","Percentage","0","Units",,,8.9,,
"ISL","Iceland","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","1995","1995","PC","Percentage","0","Units",,,38.7,,
"ISL","Iceland","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2000","2000","PC","Percentage","0","Units",,,35.3,,
"ISL","Iceland","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2005","2005","PC","Percentage","0","Units",,,30.5,,
"ISL","Iceland","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2010","2010","PC","Percentage","0","Units",,,26.6,,
"ISL","Iceland","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2015","2015","PC","Percentage","0","Units",,,23.3,,
"IRL","Ireland","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","1990","1990","PC","Percentage","0","Units",,,5,,
"IRL","Ireland","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","1995","1995","PC","Percentage","0","Units",,,6.7,,
"IRL","Ireland","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2000","2000","PC","Percentage","0","Units",,,9.3,,
"IRL","Ireland","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2005","2005","PC","Percentage","0","Units",,,10.4,,
"IRL","Ireland","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2010","2010","PC","Percentage","0","Units",,,15.2,,
"IRL","Ireland","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2015","2015","PC","Percentage","0","Units",,,13.7,,
"IRL","Ireland","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","1990","1990","PC","Percentage","0","Units",,,30.3,,
"IRL","Ireland","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","1995","1995","PC","Percentage","0","Units",,,39.9,,
"IRL","Ireland","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2000","2000","PC","Percentage","0","Units",,,46.9,,
"IRL","Ireland","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2005","2005","PC","Percentage","0","Units",,,49.6,,
"IRL","Ireland","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2010","2010","PC","Percentage","0","Units",,,51.7,,
"IRL","Ireland","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2015","2015","PC","Percentage","0","Units",,,43.8,,
"ITA","Italy","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","1990","1990","PC","Percentage","0","Units",,,5.4,,
"ITA","Italy","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","1995","1995","PC","Percentage","0","Units",,,6.5,,
"ITA","Italy","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2000","2000","PC","Percentage","0","Units",,,7.7,,
"ITA","Italy","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2005","2005","PC","Percentage","0","Units",,,9.3,,
"ITA","Italy","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2010","2010","PC","Percentage","0","Units",,,9.8,,
"ITA","Italy","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2015","2015","PC","Percentage","0","Units",,,8.7,,
"ITA","Italy","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","1990","1990","PC","Percentage","0","Units",,,26.1,,
"ITA","Italy","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","1995","1995","PC","Percentage","0","Units",,,22.7,,
"ITA","Italy","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2000","2000","PC","Percentage","0","Units",,,24.2,,
"ITA","Italy","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2005","2005","PC","Percentage","0","Units",,,32.4,,
"ITA","Italy","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2010","2010","PC","Percentage","0","Units",,,34,,
"ITA","Italy","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2015","2015","PC","Percentage","0","Units",,,31.9,,
"JPN","Japan","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","1990","1990","PC","Percentage","0","Units",,,11.2,,
"JPN","Japan","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","1995","1995","PC","Percentage","0","Units",,,11.1,,
"JPN","Japan","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2000","2000","PC","Percentage","0","Units",,,12.6,,
"JPN","Japan","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2005","2005","PC","Percentage","0","Units",,,9.8,,
"JPN","Japan","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2010","2010","PC","Percentage","0","Units",,,11.3,,
"JPN","Japan","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2015","2015","PC","Percentage","0","Units",,,11.6,,
"JPN","Japan","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","1990","1990","PC","Percentage","0","Units",,,32.5,,
"JPN","Japan","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","1995","1995","PC","Percentage","0","Units",,,32.4,,
"JPN","Japan","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2000","2000","PC","Percentage","0","Units",,,35.1,,
"JPN","Japan","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2005","2005","PC","Percentage","0","Units",,,37,,
"JPN","Japan","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2010","2010","PC","Percentage","0","Units",,,40.5,,
"JPN","Japan","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2015","2015","PC","Percentage","0","Units",,,42.5,,
"KOR","Korea","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","1990","1990","PC","Percentage","0","Units",,,9.3,,
"KOR","Korea","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","1995","1995","PC","Percentage","0","Units",,,5,,
"KOR","Korea","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2000","2000","PC","Percentage","0","Units",,,10.2,,
"KOR","Korea","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2005","2005","PC","Percentage","0","Units",,,10.9,,
"KOR","Korea","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2010","2010","PC","Percentage","0","Units",,,9.8,,
"KOR","Korea","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2015","2015","PC","Percentage","0","Units",,,8.3,,
"KOR","Korea","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","1990","1990","PC","Percentage","0","Units",,,10.9,,
"KOR","Korea","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","1995","1995","PC","Percentage","0","Units",,,7.2,,
"KOR","Korea","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2000","2000","PC","Percentage","0","Units",,,12.9,,
"KOR","Korea","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2005","2005","PC","Percentage","0","Units",,,15.6,,
"KOR","Korea","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2010","2010","PC","Percentage","0","Units",,,16.8,,
"KOR","Korea","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2015","2015","PC","Percentage","0","Units",,,16.7,,
"LUX","Luxembourg","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","1990","1990","PC","Percentage","0","Units",,,3.3,,
"LUX","Luxembourg","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","1995","1995","PC","Percentage","0","Units",,,3.6,,
"LUX","Luxembourg","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2000","2000","PC","Percentage","0","Units",,,5.4,,
"LUX","Luxembourg","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2005","2005","PC","Percentage","0","Units",,,4.1,,
"LUX","Luxembourg","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2010","2010","PC","Percentage","0","Units",,,11,,
"LUX","Luxembourg","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2015","2015","PC","Percentage","0","Units",,,7.5,,
"LUX","Luxembourg","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","1990","1990","PC","Percentage","0","Units",,,24.4,,
"LUX","Luxembourg","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","1995","1995","PC","Percentage","0","Units",,,32.9,,
"LUX","Luxembourg","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2000","2000","PC","Percentage","0","Units",,,38.1,,
"LUX","Luxembourg","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2005","2005","PC","Percentage","0","Units",,,39.3,,
"LUX","Luxembourg","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2010","2010","PC","Percentage","0","Units",,,35.2,,
"LUX","Luxembourg","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2015","2015","PC","Percentage","0","Units",,,36.9,,
"MEX","Mexico","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","1995","1995","PC","Percentage","0","Units",,,9.2,,
"MEX","Mexico","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2000","2000","PC","Percentage","0","Units",,,8.8,,
"MEX","Mexico","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2005","2005","PC","Percentage","0","Units",,,11.8,,
"MEX","Mexico","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2010","2010","PC","Percentage","0","Units",,,13.9,,
"MEX","Mexico","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2015","2015","PC","Percentage","0","Units",,,14.7,,
"MEX","Mexico","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","1995","1995","PC","Percentage","0","Units",,,44.7,,
"MEX","Mexico","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2000","2000","PC","Percentage","0","Units",,,34.8,,
"MEX","Mexico","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2005","2005","PC","Percentage","0","Units",,,36.1,,
"MEX","Mexico","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2010","2010","PC","Percentage","0","Units",,,35.8,,
